fecha,direccion,categoria,latitudes,longitudes
2009-01-01 13:00:00,"CL1 #2-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-01-01 00:00:00,"CR28 #43-2 , Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.538685,-76.2972217
2009-01-02 02:00:00,"CL21 #24-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-01-02 02:35:00,"CL47 #25-32, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5421228,-76.2947956
2009-01-02 08:00:00,"CL54B #45-60, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-01-02 12:00:00,"CR26A #62-15, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5510405,-76.2910646
2009-01-02 14:30:00,"CR32 #18-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5172364,-76.3042791
2009-01-03 11:45:00,"CL1 #2-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-01-03 22:30:00,"CL23 #25-54, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5208555,-76.2977042
2009-01-03 15:00:00,"CL38 #40-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5351069,-76.3104015
2009-01-04 17:00:00,"CL30A #41-28, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5293565,-76.3117048
2009-01-04 13:10:00,"CL35 #26-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5317518,-76.2964337
2009-01-04 02:00:00,"CL50 #40-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5442261,-76.3126309
2009-01-04 07:30:00,"CR27 #59-11, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5496046,-76.2922881
2009-01-05 07:30:00,"CL21 #2-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-01-05 14:45:00,"CL33 #21-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5291875,-76.2729781
2009-01-06 12:45:00,"CL25 #29-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.522995,-76.30055999999999
2009-01-06 10:00:00,"CL26 #23-30, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5227463,-76.2953854
2009-01-06 01:00:00,"CL28 #21-24, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5246329,-76.2934334
2009-01-07 12:30:00,"CL28 #29-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5254088,-76.3000149
2009-01-07 08:00:00,"CL30 #26-27, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5267622,-76.29756239999999
2009-01-07 13:45:00,"CR31 #24-16, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5224047,-76.3024995
2009-01-07 09:30:00,"CL21 #30A-23, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5108436,-76.30262859999999
2009-01-08 11:00:00,"CL31 #28-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.528994,-76.30627799999999
2009-01-08 14:15:00,"CL32A #24-27, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5072669,-76.2995263
2009-01-09 22:05:00,"CL65 #28-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5523107,-76.2937372
2009-01-09 20:00:00,"CL31 #21-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5268144,-76.30006279999999
2009-01-09 18:55:00,"CL45 #13-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5410734,-76.3164728
2009-01-10 20:45:00,"CR20 #33-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-01-10 00:20:00,"CL30 #2-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.521567,-76.2786825
2009-01-10 02:40:00,"CL41 #28-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5372043,-76.29740300000002
2009-01-11 10:30:00,"CL11 #36-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5103733,-76.300699
2009-01-11 17:30:00,"CL30 #31-32, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5274991,-76.3018311
2009-01-11 18:30:00,"CL32 #31-27, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-01-13 14:40:00,"CL34 #9-10, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-01-13 21:15:00,"CR15 #35-36, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-01-13 13:55:00,"CR25 #26-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5229344,-76.2969444
2009-01-13 21:00:00,"CL31 #36-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.528994,-76.30627799999999
2009-01-14 19:10:00,"CL42 #28-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5378617,-76.29734739999999
2009-01-14 15:30:00,"CL54B #45-60, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-01-15 00:00:00,"DG28B #58-8, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-01-15 14:47:00,"CL25 #29-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.522995,-76.30055999999999
2009-01-15 16:15:00,"CL35 #13-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5315988,-76.2855443
2009-01-15 08:00:00,"CL49 #47-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5438414,-76.3083087
2009-01-15 16:15:00,"CR1 #31-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5310637,-76.2772128
2009-01-15 16:32:00,"CL14 #27-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5060719,-76.298855
2009-01-16 13:20:00,"CL31 #40-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5147383,-76.272998
2009-01-16 12:20:00,"CR26 #29-81, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5265041,-76.2974562
2009-01-16 11:00:00,"CR42 #41-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5378302,-76.3122506
2009-01-16 06:10:00,"CL19 #25A-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5176787,-76.2982301
2009-01-16 12:00:00,"CL55 #42-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5472662,-76.2957005
2009-01-16 21:00:00,"CL35A #41-120, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5328183,-76.31233569999999
2009-01-17 16:40:00,"CL36 #18-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5318694,-76.28972519999999
2009-01-17 10:20:00,"CR22 #39-22, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5351181,-76.2926039
2009-01-17 11:40:00,"CR28 #39-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.534988,-76.2976901
2009-01-18 14:30:00,"CR33 #45-75, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5412149,-76.3016991
2009-01-18 16:30:00,"CR27 #22-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5201497,-76.2990749
2009-01-19 04:33:00,"CL25 #30-3, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5229928,-76.3014925
2009-01-19 17:00:00,"CL47 #25-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5421228,-76.2947956
2009-01-20 21:50:00,"CR28 #29-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5260484,-76.2990585
2009-01-20 07:35:00,"CL26 #33-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5241112,-76.30358319999999
2009-01-20 18:00:00,"CL38 #11A-5, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5342263,-76.2844302
2009-01-20 16:30:00,"CR22 #28-46, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5250616,-76.2939612
2009-01-20 11:30:00,"CR28 #23-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5209729,-76.2998095
2009-01-21 12:30:00,"CR32 #34-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-01-21 11:00:00,"CL27 #17-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.523327,-76.2899226
2009-01-22 13:00:00,"CR19 #39-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5346515,-76.2905919
2009-01-22 17:15:00,"CR32 #19-58, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-01-22 18:20:00,"CL22 #23-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5197236,-76.2949525
2009-01-22 16:30:00,"CL26A #19-13, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5228472,-76.291722
2009-01-22 15:30:00,"CL32 #38-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5302342,-76.3077404
2009-01-23 22:00:00,"CL33 #26-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5241191,-76.3035725
2009-01-23 12:00:00,"DG30C #11-48, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-01-23 12:00:00,"CR39A #40A-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-01-23 21:00:00,"CL18 #26-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5168726,-76.2989496
2009-01-24 21:00:00,"CL29 #26-36, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5259658,-76.29781
2009-01-24 05:30:00,"CL29 #33-97, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.526823,-76.3043737
2009-01-25 11:30:00,"CL37A #21-56, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5335515,-76.29251169999999
2009-01-25 12:30:00,"CL42 #28-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5378617,-76.29734739999999
2009-01-25 07:00:00,"CL48 #37-99, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5431557,-76.3101192
2009-01-25 12:00:00,"CR19 #32-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.528874,-76.290352
2009-01-26 07:30:00,"CR26 #18-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5170918,-76.29887099999999
2009-01-26 15:30:00,"CR27 #31-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5278011,-76.2978492
2009-01-26 17:30:00,"CL31 #29-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.528994,-76.30627799999999
2009-01-26 17:00:00,"CL34 #17-34, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-01-26 15:00:00,"CL53 #39-32, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5456431,-76.31177679999999
2009-01-26 18:50:00,"CL56 #28-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5473307,-76.2931297
2009-01-26 10:30:00,"CR25 #14A-8, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5134787,-76.29794009999999
2009-01-27 15:00:00,"CR28 #24-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5219031,-76.2996531
2009-01-27 19:10:00,"CR30 #41-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5374341,-76.2989133
2009-01-27 08:00:00,"CR32 #19-58, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-01-27 21:00:00,"CR37 #35-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-01-27 08:30:00,"CR5A #43C-12, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5401674,-76.2774668
2009-01-27 10:30:00,"CL37 #42-43, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5340275,-76.3131468
2009-01-27 07:40:00,"CL41 #19-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5364169,-76.2910472
2009-01-27 14:00:00,"CL42 #2-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.538312,-76.3012971
2009-01-27 13:30:00,"CR31 #17-16, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5163365,-76.3035802
2009-01-27 12:30:00,"CL9 #8-44, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-01-27 07:40:00,"CL28 #19-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5243781,-76.29151089999999
2009-01-27 09:00:00,"CL28 #19-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5243781,-76.29151089999999
2009-01-28 19:00:00,"CL31 #31-63, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.528377,-76.3020528
2009-01-28 16:00:00,"CL37 #24-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5332579,-76.2947272
2009-01-28 15:30:00,"CR29 #27-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5245556,-76.30012409999999
2009-01-28 15:30:00,"CR32 #30-66, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-01-28 21:00:00,"CR33 #31-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5285908,-76.30318930000001
2009-01-28 06:00:00,"CL60 #27A-18, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5499407,-76.2934491
2009-01-28 15:45:00,"CR42 #6-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5409378,-76.3131066
2009-01-28 12:00:00,"CL60 #27-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5499103,-76.2921592
2009-01-28 18:50:00,"CR26 #28-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.525118,-76.29740199999999
2009-01-28 16:15:00,"CR30 #24-77, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-01-29 09:00:00,"CL30 #32-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5274463,-76.3024568
2009-01-29 14:25:00,"CL37 #21-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5329154,-76.2921823
2009-01-29 21:00:00,"CL57A #37-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-01-29 09:00:00,"CR29 #69-79, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-01-29 16:08:00,"CL37 #30-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5338678,-76.2995159
2009-01-30 16:08:00,"CL37 #30-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5338678,-76.2995159
2009-01-30 17:50:00,"DG30A, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-01-30 09:00:00,"CR34 #33-58, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-01-30 12:00:00,"CR36 #23-32, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5223268,-76.3076201
2009-01-30 17:30:00,"CL48 #38-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5434377,-76.29402739999999
2009-01-30 16:00:00,"CR23 #32-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5256191,-76.2948152
2009-01-30 07:15:00,"CR33 #31-32, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5289514,-76.3031144
2009-01-30 21:00:00,"CL46 #32-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.541497,-76.3007117
2009-01-30 11:20:00,"CL56 #22-3, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.547591,-76.3136851
2009-01-31 13:30:00,"CR16 #39-69, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-01-31 10:00:00,"CR16 #47D-56, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5270462,-76.2997783
2009-02-01 21:00:00,"CR23 #40-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-02-01 09:00:00,"CR26 #10-21, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5093101,-76.29955939999999
2009-02-01 15:20:00,"CR30 #28-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5255733,-76.3010169
2009-02-01 09:30:00,"CR32 #12-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-02-01 21:00:00,"CR33 #64-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5576723,-76.29998359999999
2009-02-01 21:40:00,"CL31 #44-239, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5286928,-76.31711899999999
2009-02-02 10:00:00,"CL40 #15-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5356501,-76.2877443
2009-02-02 10:35:00,"CR29 #47-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5422667,-76.2975125
2009-02-02 21:00:00,"CR31 #28-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5257464,-76.3019442
2009-02-02 10:00:00,"CR31 #67-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5594947,-76.29606280000002
2009-02-03 21:30:00,"CL23 #28-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5209693,-76.2998155
2009-02-03 09:00:00,"CL26 #32-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5240379,-76.3029578
2009-02-03 09:00:00,"CL30 #31-29, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5273564,-76.3019896
2009-02-03 10:00:00,"DG65 #31-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.528723,-76.302032
2009-02-03 22:05:00,"CR28 #65A-27, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5529474,-76.2933528
2009-02-03 15:00:00,"CR29 #33-21, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5307142,-76.2992828
2009-02-04 12:40:00,"CL31 #44-239, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5286928,-76.31711899999999
2009-02-04 03:00:00,"CL41 #22-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5365561,-76.2924827
2009-02-04 12:20:00,"CR28 #31-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5279495,-76.2987729
2009-02-04 03:00:00,"CL9 #86-19, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5156669,-76.3390837
2009-02-05 18:30:00,"CL28 #32-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5258243,-76.3026795
2009-02-05 06:20:00,"CL35 #24-10, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5315969,-76.29504539999999
2009-02-05 11:00:00,"CR17 #34-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-02-05 19:00:00,"CL27 #26-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5242389,-76.2977046
2009-02-05 00:20:00,"CL39 #40-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5360066,-76.3105727
2009-02-05 20:45:00,"CL44 #10-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.540053,-76.2826709
2009-02-05 08:00:00,"CL31 #30-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.528994,-76.30627799999999
2009-02-05 09:30:00,"CL40 #31A-41, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5369115,-76.30087780000001
2009-02-06 15:30:00,"CR27 #29-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.525922,-76.2981954
2009-02-06 09:00:00,"CL23 #20-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5207621,-76.2923453
2009-02-06 20:00:00,"CL47 #34-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5425043,-76.3021801
2009-02-06 13:30:00,"CL54 #42-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5459035,-76.3132868
2009-02-06 11:05:00,"CR25 #15-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5140857,-76.2979635
2009-02-06 11:05:00,"CR25 #15-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5140857,-76.2979635
2009-02-06 11:05:00,"CR25 #15-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5140857,-76.2979635
2009-02-07 11:05:00,"CR25 #15-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5140857,-76.2979635
2009-02-07 19:00:00,"CR27 #29-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.525922,-76.2981954
2009-02-07 21:20:00,"CR27 #29-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.525922,-76.2981954
2009-02-07 21:00:00,"CR30 #40-25, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5368769,-76.29917979999999
2009-02-07 21:00:00,"CL35 #8-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5321278,-76.2813298
2009-02-07 13:25:00,"CL38 #9-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5345317,-76.282341
2009-02-07 10:00:00,"CL42 #30-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5380521,-76.29880829999999
2009-02-08 10:20:00,"CR29 #35-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-02-08 17:30:00,"CL32A #28-3, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5147383,-76.272998
2009-02-08 17:40:00,"CR1 #41-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-02-08 13:35:00,"CR21 #41-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-02-08 21:00:00,"CR30 #40-25, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5368769,-76.29917979999999
2009-02-09 14:00:00,"CL1 #2-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-02-09 21:00:00,"CR24 #6-59, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-02-09 20:00:00,"CL21 #27-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5060719,-76.298855
2009-02-10 21:00:00,"CL31 #28-31, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5255093,-76.3012628
2009-02-10 13:30:00,"CL42 #30-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5380521,-76.29880829999999
2009-02-10 19:00:00,"CR35 #31-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5289736,-76.3057566
2009-02-10 21:00:00,"CR4 #32B-5, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5278231,-76.2800692
2009-02-10 12:00:00,"CL31 #31-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.528994,-76.30627799999999
2009-02-11 10:30:00,"CR23 #27-28, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5380848,-76.2996065
2009-02-11 08:45:00,"CR25 #30-3, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-02-11 16:25:00,"CR27 #31-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5278011,-76.2978492
2009-02-11 12:30:00,"CL12 #2-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5112886,-76.2996716
2009-02-12 08:00:00,"CL30 #28-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5269768,-76.29885209999999
2009-02-12 14:30:00,"CL35C #1-7, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5314886,-76.2770534
2009-02-12 11:00:00,"CL38 #24-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5343028,-76.29444939999999
2009-02-12 13:00:00,"CL43 #20-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.539271,-76.2917289
2009-02-12 10:00:00,"CL27 #22-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5237786,-76.29424329999999
2009-02-12 08:18:00,"CL28 #29-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5254088,-76.3000149
2009-02-12 08:18:00,"CL28 #29-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5254088,-76.3000149
2009-02-12 11:50:00,"CL42 #54-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5382702,-76.30031989999999
2009-02-12 08:05:00,"CR20 #18-13, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.528905,-76.295125
2009-02-12 12:15:00,"CR26 #31-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5277152,-76.29702689999999
2009-02-12 12:30:00,"CR33 #29-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5267069,-76.30339029999999
2009-02-13 17:12:00,"CR41 #39A-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5364688,-76.3114445
2009-02-13 18:30:00,"CL18 #22-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5168233,-76.2943031
2009-02-13 14:40:00,"CL31 #71-9, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.528994,-76.30627799999999
2009-02-13 18:00:00,"CL33 #28-33, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5263028,-76.3035338
2009-02-14 00:30:00,"CL35 #1-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5316804,-76.2965119
2009-02-14 15:00:00,"CR11 #38A-46, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5350292,-76.283903
2009-02-14 14:00:00,"CL32 #24-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-02-14 04:00:00,"CL37 #26-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5333328,-76.2961694
2009-02-14 04:00:00,"CL37 #26-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5333328,-76.2961694
2009-02-15 21:00:00,"CL42 #1-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5363821,-76.2775463
2009-02-15 00:05:00,"CL25 #33-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5232728,-76.30362749999999
2009-02-16 16:40:00,"CL37 #25-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5332468,-76.295272
2009-02-16 21:00:00,"CL21 #2-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.5379718,-76.2971657
2009-02-16 11:00:00,"CL31 #29-2, Palmira - Valle del Cauca, Colombia",HURTOPERSONAS,3.528994,-76.30627799999999
